PatternID,SequenceID,Position
2433,1,21
2433,1,279
2434,1,20
2434,1,278
2435,1,20
2435,1,278
2436,1,20
2436,1,278
2437,1,20
2437,1,278
2438,1,20
2438,1,278
2439,1,20
2439,1,278
2440,1,20
2440,1,278
2441,1,20
2441,1,278
2442,1,20
2442,1,278
2443,1,20
2443,1,278
2444,1,20
2444,1,278
2445,1,20
2445,1,278
2446,1,20
2446,1,278
2447,1,20
2447,1,278
2448,1,20
2448,1,278
2449,1,20
2449,1,278
2450,1,20
2450,1,278
2451,1,20
2451,1,278
2452,1,19
2452,1,277
2453,1,19
2453,1,277
2454,1,19
2454,1,277
2455,1,19
2455,1,277
2456,1,19
2456,1,277
2457,1,19
2457,1,277
2458,1,19
2458,1,277
2459,1,19
2459,1,277
2460,1,19
2460,1,277
2461,1,19
2461,1,277
2462,1,19
2462,1,277
2463,1,19
2463,1,277
2464,1,19
2464,1,277
2465,1,19
2465,1,277
2466,1,19
2466,1,277
2467,1,19
2467,1,277
2468,1,19
2468,1,277
2469,1,19
2469,1,277
2470,1,18
2470,1,276
2471,1,18
2471,1,276
2472,1,18
2472,1,276
2473,1,18
2473,1,276
2474,1,18
2474,1,276
2475,1,18
2475,1,276
2476,1,18
2476,1,276
2477,1,18
2477,1,276
2478,1,18
2478,1,276
2479,1,18
2479,1,276
2480,1,18
2480,1,276
2481,1,18
2481,1,276
2482,1,18
2482,1,276
2483,1,18
2483,1,276
2484,1,18
2484,1,276
2485,1,18
2485,1,276
2486,1,18
2486,1,276
2487,1,18
2487,1,276
2488,1,17
2488,1,275
2489,1,17
2489,1,275
2490,1,17
2490,1,275
2491,1,17
2491,1,275
2492,1,17
2492,1,275
2493,1,17
2493,1,275
2494,1,17
2494,1,275
2495,1,17
2495,1,275
2496,1,17
2496,1,275
2497,1,17
2497,1,275
2498,1,17
2498,1,275
2499,1,17
2499,1,275
2500,1,17
2500,1,275
2501,1,17
2501,1,275
2502,1,17
2502,1,275
2503,1,17
2503,1,275
2504,1,17
2504,1,275
2505,1,17
2505,1,275
2506,1,16
2506,1,274
2507,1,16
2507,1,274
2508,1,16
2508,1,274
2509,1,16
2509,1,274
2510,1,16
2510,1,274
2511,1,16
2511,1,274
2512,1,16
2512,1,274
2513,1,16
2513,1,274
2514,1,16
2514,1,274
2515,1,16
2515,1,274
2516,1,16
2516,1,274
2517,1,16
2517,1,274
2518,1,16
2518,1,274
2519,1,16
2519,1,274
2520,1,16
2520,1,274
2521,1,16
2521,1,274
2522,1,16
2522,1,274
2523,1,16
2523,1,274
2524,1,15
2524,1,273
2525,1,15
2525,1,273
2526,1,15
2526,1,273
2527,1,15
2527,1,273
2528,1,15
2528,1,273
2529,1,15
2529,1,273
2530,1,15
2530,1,273
2531,1,15
2531,1,273
2532,1,15
2532,1,273
2533,1,15
2533,1,273
2534,1,15
2534,1,273
2535,1,15
2535,1,273
2536,1,15
2536,1,273
2537,1,15
2537,1,273
2538,1,15
2538,1,273
2539,1,15
2539,1,273
2540,1,15
2540,1,273
2541,1,15
2541,1,273
2542,1,14
2542,1,272
2543,1,14
2543,1,272
2544,1,14
2544,1,272
2545,1,14
2545,1,272
2546,1,14
2546,1,272
2547,1,14
2547,1,272
2548,1,14
2548,1,272
2549,1,14
2549,1,272
2550,1,14
2550,1,272
2551,1,14
2551,1,272
2552,1,14
2552,1,272
2553,1,14
2553,1,272
2554,1,14
2554,1,272
2555,1,14
2555,1,272
2556,1,14
2556,1,272
2557,1,14
2557,1,272
2558,1,14
2558,1,272
2559,1,14
2559,1,272
2560,1,13
2560,1,271
2561,1,13
2561,1,271
2562,1,13
2562,1,271
2563,1,13
2563,1,271
2564,1,13
2564,1,271
2565,1,13
2565,1,271
2566,1,13
2566,1,271
2567,1,13
2567,1,271
2568,1,13
2568,1,271
2569,1,13
2569,1,271
2570,1,13
2570,1,271
2571,1,13
2571,1,271
2572,1,13
2572,1,271
2573,1,13
2573,1,271
2574,1,13
2574,1,271
2575,1,13
2575,1,271
2576,1,13
2576,1,271
2577,1,13
2577,1,271
2578,1,12
2578,1,270
2579,1,12
2579,1,270
2580,1,12
2580,1,270
2581,1,12
2581,1,270
2582,1,12
2582,1,270
2583,1,12
2583,1,270
2584,1,12
2584,1,270
2585,1,12
2585,1,270
2586,1,12
2586,1,270
2587,1,12
2587,1,270
2588,1,12
2588,1,270
2589,1,12
2589,1,270
2590,1,12
2590,1,270
2591,1,12
2591,1,270
2592,1,12
2592,1,270
2593,1,12
2593,1,270
2594,1,12
2594,1,270
2595,1,12
2595,1,270
2596,1,11
2596,1,269
2597,1,11
2597,1,269
2598,1,11
2598,1,269
2599,1,11
2599,1,269
2600,1,11
2600,1,269
2601,1,11
2601,1,269
2602,1,11
2602,1,269
2603,1,11
2603,1,269
2604,1,11
2604,1,269
2605,1,11
2605,1,269
2606,1,11
2606,1,269
2607,1,11
2607,1,269
2608,1,11
2608,1,269
2609,1,11
2609,1,269
2610,1,11
2610,1,269
2611,1,11
2611,1,269
2612,1,11
2612,1,269
2613,1,11
2613,1,269
2614,1,10
2614,1,268
2615,1,10
2615,1,268
2616,1,10
2616,1,268
2617,1,10
2617,1,268
2618,1,10
2618,1,268
2619,1,10
2619,1,268
2620,1,10
2620,1,268
2621,1,10
2621,1,268
2622,1,10
2622,1,268
2623,1,10
2623,1,268
2624,1,10
2624,1,268
2625,1,10
2625,1,268
2626,1,10
2626,1,268
2627,1,10
2627,1,268
2628,1,10
2628,1,268
2629,1,10
2629,1,268
2630,1,10
2630,1,268
2631,1,10
2631,1,268
2632,1,267
2632,1,9
2633,1,267
2633,1,9
2634,1,267
2634,1,9
2635,1,267
2635,1,9
2636,1,267
2636,1,9
2637,1,267
2637,1,9
2638,1,267
2638,1,9
2639,1,267
2639,1,9
2640,1,267
2640,1,9
2641,1,267
2641,1,9
2642,1,267
2642,1,9
2643,1,267
2643,1,9
2644,1,267
2644,1,9
2645,1,267
2645,1,9
2646,1,267
2646,1,9
2647,1,267
2647,1,9
2648,1,267
2648,1,9
2649,1,267
2649,1,9
2650,1,266
2650,1,8
2651,1,266
2651,1,8
2652,1,266
2652,1,8
2653,1,266
2653,1,8
2654,1,266
2654,1,8
2655,1,266
2655,1,8
2656,1,266
2656,1,8
2657,1,266
2657,1,8
2658,1,266
2658,1,8
2659,1,266
2659,1,8
2660,1,266
2660,1,8
2661,1,266
2661,1,8
2662,1,266
2662,1,8
2663,1,266
2663,1,8
2664,1,266
2664,1,8
2665,1,266
2665,1,8
2666,1,266
2666,1,8
2667,1,266
2667,1,8
2668,1,265
2668,1,7
2669,1,265
2669,1,7
2670,1,265
2670,1,7
2671,1,265
2671,1,7
2672,1,265
2672,1,7
2673,1,265
2673,1,7
2674,1,265
2674,1,7
2675,1,265
2675,1,7
2676,1,265
2676,1,7
2677,1,265
2677,1,7
2678,1,265
2678,1,7
2679,1,265
2679,1,7
2680,1,265
2680,1,7
2681,1,265
2681,1,7
2682,1,265
2682,1,7
2683,1,265
2683,1,7
2684,1,265
2684,1,7
2685,1,265
2685,1,7
2686,1,264
2686,1,6
2687,1,264
2687,1,6
2688,1,264
2688,1,6
2689,1,264
2689,1,6
2690,1,264
2690,1,6
2691,1,264
2691,1,6
2692,1,264
2692,1,6
2693,1,264
2693,1,6
2694,1,264
2694,1,6
2695,1,264
2695,1,6
2696,1,264
2696,1,6
2697,1,264
2697,1,6
2698,1,264
2698,1,6
2699,1,264
2699,1,6
2700,1,264
2700,1,6
2701,1,264
2701,1,6
2702,1,264
2702,1,6
2703,1,264
2703,1,6
2704,1,263
2704,1,5
2705,1,263
2705,1,5
2706,1,263
2706,1,5
2707,1,263
2707,1,5
2708,1,263
2708,1,5
2709,1,263
2709,1,5
2710,1,263
2710,1,5
2711,1,263
2711,1,5
2712,1,263
2712,1,5
2713,1,263
2713,1,5
2714,1,263
2714,1,5
2715,1,263
2715,1,5
2716,1,263
2716,1,5
2717,1,263
2717,1,5
2718,1,263
2718,1,5
2719,1,263
2719,1,5
2720,1,263
2720,1,5
2721,1,263
2721,1,5
2722,1,262
2722,1,4
2723,1,262
2723,1,4
2724,1,262
2724,1,4
2725,1,262
2725,1,4
2726,1,262
2726,1,4
2727,1,262
2727,1,4
2728,1,262
2728,1,4
2729,1,262
2729,1,4
2730,1,262
2730,1,4
2731,1,262
2731,1,4
2732,1,262
2732,1,4
2733,1,262
2733,1,4
2734,1,262
2734,1,4
2735,1,262
2735,1,4
2736,1,262
2736,1,4
2737,1,262
2737,1,4
2738,1,262
2738,1,4
2739,1,262
2739,1,4
2740,1,261
2740,1,3
2741,1,261
2741,1,3
2742,1,261
2742,1,3
2743,1,261
2743,1,3
2744,1,261
2744,1,3
2745,1,261
2745,1,3
2746,1,261
2746,1,3
2747,1,261
2747,1,3
2748,1,261
2748,1,3
2749,1,261
2749,1,3
2750,1,261
2750,1,3
2751,1,261
2751,1,3
2752,1,261
2752,1,3
2753,1,261
2753,1,3
2754,1,261
2754,1,3
2755,1,261
2755,1,3
2756,1,261
2756,1,3
2757,1,261
2757,1,3
2758,1,10
2758,1,11
2758,1,12
2758,1,13
2758,1,14
2758,1,15
2758,1,16
2758,1,17
2758,1,18
2758,1,19
2758,1,20
2758,1,21
2758,1,22
2758,1,245
2758,1,246
2758,1,247
2758,1,248
2758,1,249
2758,1,250
2758,1,251
2758,1,252
2758,1,253
2758,1,254
2758,1,255
2758,1,256
2758,1,257
2758,1,258
2758,1,259
2758,1,260
2758,1,261
2758,1,262
2758,1,263
2758,1,264
2758,1,265
2758,1,266
2758,1,267
2758,1,268
2758,1,269
2758,1,270
2758,1,271
2758,1,272
2758,1,273
2758,1,274
2758,1,275
2758,1,276
2758,1,277
2758,1,278
2758,1,279
2758,1,280
2758,1,3
2758,1,4
2758,1,5
2758,1,6
2758,1,7
2758,1,8
2758,1,9
2759,1,10
2759,1,11
2759,1,12
2759,1,13
2759,1,14
2759,1,15
2759,1,16
2759,1,17
2759,1,18
2759,1,19
2759,1,20
2759,1,21
2759,1,245
2759,1,246
2759,1,247
2759,1,248
2759,1,249
2759,1,250
2759,1,251
2759,1,252
2759,1,253
2759,1,254
2759,1,255
2759,1,256
2759,1,257
2759,1,258
2759,1,259
2759,1,260
2759,1,261
2759,1,262
2759,1,263
2759,1,264
2759,1,265
2759,1,266
2759,1,267
2759,1,268
2759,1,269
2759,1,270
2759,1,271
2759,1,272
2759,1,273
2759,1,274
2759,1,275
2759,1,276
2759,1,277
2759,1,278
2759,1,279
2759,1,3
2759,1,4
2759,1,5
2759,1,6
2759,1,7
2759,1,8
2759,1,9
2760,1,10
2760,1,11
2760,1,12
2760,1,13
2760,1,14
2760,1,15
2760,1,16
2760,1,17
2760,1,18
2760,1,19
2760,1,20
2760,1,245
2760,1,246
2760,1,247
2760,1,248
2760,1,249
2760,1,250
2760,1,251
2760,1,252
2760,1,253
2760,1,254
2760,1,255
2760,1,256
2760,1,257
2760,1,258
2760,1,259
2760,1,260
2760,1,261
2760,1,262
2760,1,263
2760,1,264
2760,1,265
2760,1,266
2760,1,267
2760,1,268
2760,1,269
2760,1,270
2760,1,271
2760,1,272
2760,1,273
2760,1,274
2760,1,275
2760,1,276
2760,1,277
2760,1,278
2760,1,3
2760,1,4
2760,1,5
2760,1,6
2760,1,7
2760,1,8
2760,1,9
2761,1,10
2761,1,11
2761,1,12
2761,1,13
2761,1,14
2761,1,15
2761,1,16
2761,1,17
2761,1,18
2761,1,19
2761,1,245
2761,1,246
2761,1,247
2761,1,248
2761,1,249
2761,1,250
2761,1,251
2761,1,252
2761,1,253
2761,1,254
2761,1,255
2761,1,256
2761,1,257
2761,1,258
2761,1,259
2761,1,260
2761,1,261
2761,1,262
2761,1,263
2761,1,264
2761,1,265
2761,1,266
2761,1,267
2761,1,268
2761,1,269
2761,1,270
2761,1,271
2761,1,272
2761,1,273
2761,1,274
2761,1,275
2761,1,276
2761,1,277
2761,1,3
2761,1,4
2761,1,5
2761,1,6
2761,1,7
2761,1,8
2761,1,9
2762,1,10
2762,1,11
2762,1,12
2762,1,13
2762,1,14
2762,1,15
2762,1,16
2762,1,17
2762,1,18
2762,1,245
2762,1,246
2762,1,247
2762,1,248
2762,1,249
2762,1,250
2762,1,251
2762,1,252
2762,1,253
2762,1,254
2762,1,255
2762,1,256
2762,1,257
2762,1,258
2762,1,259
2762,1,260
2762,1,261
2762,1,262
2762,1,263
2762,1,264
2762,1,265
2762,1,266
2762,1,267
2762,1,268
2762,1,269
2762,1,270
2762,1,271
2762,1,272
2762,1,273
2762,1,274
2762,1,275
2762,1,276
2762,1,3
2762,1,4
2762,1,5
2762,1,6
2762,1,7
2762,1,8
2762,1,9
2763,1,10
2763,1,11
2763,1,12
2763,1,13
2763,1,14
2763,1,15
2763,1,16
2763,1,17
2763,1,245
2763,1,246
2763,1,247
2763,1,248
2763,1,249
2763,1,250
2763,1,251
2763,1,252
2763,1,253
2763,1,254
2763,1,255
2763,1,256
2763,1,257
2763,1,258
2763,1,259
2763,1,260
2763,1,261
2763,1,262
2763,1,263
2763,1,264
2763,1,265
2763,1,266
2763,1,267
2763,1,268
2763,1,269
2763,1,270
2763,1,271
2763,1,272
2763,1,273
2763,1,274
2763,1,275
2763,1,3
2763,1,4
2763,1,5
2763,1,6
2763,1,7
2763,1,8
2763,1,9
2764,1,10
2764,1,11
2764,1,12
2764,1,13
2764,1,14
2764,1,15
2764,1,16
2764,1,245
2764,1,246
2764,1,247
2764,1,248
2764,1,249
2764,1,250
2764,1,251
2764,1,252
2764,1,253
2764,1,254
2764,1,255
2764,1,256
2764,1,257
2764,1,258
2764,1,259
2764,1,260
2764,1,261
2764,1,262
2764,1,263
2764,1,264
2764,1,265
2764,1,266
2764,1,267
2764,1,268
2764,1,269
2764,1,270
2764,1,271
2764,1,272
2764,1,273
2764,1,274
2764,1,3
2764,1,4
2764,1,5
2764,1,6
2764,1,7
2764,1,8
2764,1,9
2765,1,10
2765,1,11
2765,1,12
2765,1,13
2765,1,14
2765,1,15
2765,1,245
2765,1,246
2765,1,247
2765,1,248
2765,1,249
2765,1,250
2765,1,251
2765,1,252
2765,1,253
2765,1,254
2765,1,255
2765,1,256
2765,1,257
2765,1,258
2765,1,259
2765,1,260
2765,1,261
2765,1,262
2765,1,263
2765,1,264
2765,1,265
2765,1,266
2765,1,267
2765,1,268
2765,1,269
2765,1,270
2765,1,271
2765,1,272
2765,1,273
2765,1,3
2765,1,4
2765,1,5
2765,1,6
2765,1,7
2765,1,8
2765,1,9
2766,1,10
2766,1,11
2766,1,12
2766,1,13
2766,1,14
2766,1,245
2766,1,246
2766,1,247
2766,1,248
2766,1,249
2766,1,250
2766,1,251
2766,1,252
2766,1,253
2766,1,254
2766,1,255
2766,1,256
2766,1,257
2766,1,258
2766,1,259
2766,1,260
2766,1,261
2766,1,262
2766,1,263
2766,1,264
2766,1,265
2766,1,266
2766,1,267
2766,1,268
2766,1,269
2766,1,270
2766,1,271
2766,1,272
2766,1,3
2766,1,4
2766,1,5
2766,1,6
2766,1,7
2766,1,8
2766,1,9
2767,1,10
2767,1,11
2767,1,12
2767,1,13
2767,1,245
2767,1,246
2767,1,247
2767,1,248
2767,1,249
2767,1,250
2767,1,251
2767,1,252
2767,1,253
2767,1,254
2767,1,255
2767,1,256
2767,1,257
2767,1,258
2767,1,259
2767,1,260
2767,1,261
2767,1,262
2767,1,263
2767,1,264
2767,1,265
2767,1,266
2767,1,267
2767,1,268
2767,1,269
2767,1,270
2767,1,271
2767,1,3
2767,1,4
2767,1,5
2767,1,6
2767,1,7
2767,1,8
2767,1,9
2768,1,10
2768,1,11
2768,1,12
2768,1,245
2768,1,246
2768,1,247
2768,1,248
2768,1,249
2768,1,250
2768,1,251
2768,1,252
2768,1,253
2768,1,254
2768,1,255
2768,1,256
2768,1,257
2768,1,258
2768,1,259
2768,1,260
2768,1,261
2768,1,262
2768,1,263
2768,1,264
2768,1,265
2768,1,266
2768,1,267
2768,1,268
2768,1,269
2768,1,270
2768,1,3
2768,1,4
2768,1,5
2768,1,6
2768,1,7
2768,1,8
2768,1,9
2769,1,10
2769,1,11
2769,1,245
2769,1,246
2769,1,247
2769,1,248
2769,1,249
2769,1,250
2769,1,251
2769,1,252
2769,1,253
2769,1,254
2769,1,255
2769,1,256
2769,1,257
2769,1,258
2769,1,259
2769,1,260
2769,1,261
2769,1,262
2769,1,263
2769,1,264
2769,1,265
2769,1,266
2769,1,267
2769,1,268
2769,1,269
2769,1,3
2769,1,4
2769,1,5
2769,1,6
2769,1,7
2769,1,8
2769,1,9
2770,1,10
2770,1,245
2770,1,246
2770,1,247
2770,1,248
2770,1,249
2770,1,250
2770,1,251
2770,1,252
2770,1,253
2770,1,254
2770,1,255
2770,1,256
2770,1,257
2770,1,258
2770,1,259
2770,1,260
2770,1,261
2770,1,262
2770,1,263
2770,1,264
2770,1,265
2770,1,266
2770,1,267
2770,1,268
2770,1,3
2770,1,4
2770,1,5
2770,1,6
2770,1,7
2770,1,8
2770,1,9
2771,1,245
2771,1,246
2771,1,247
2771,1,248
2771,1,249
2771,1,250
2771,1,251
2771,1,252
2771,1,253
2771,1,254
2771,1,255
2771,1,256
2771,1,257
2771,1,258
2771,1,259
2771,1,260
2771,1,261
2771,1,262
2771,1,263
2771,1,264
2771,1,265
2771,1,266
2771,1,267
2771,1,3
2771,1,4
2771,1,5
2771,1,6
2771,1,7
2771,1,8
2771,1,9
2772,1,245
2772,1,246
2772,1,247
2772,1,248
2772,1,249
2772,1,250
2772,1,251
2772,1,252
2772,1,253
2772,1,254
2772,1,255
2772,1,256
2772,1,257
2772,1,258
2772,1,259
2772,1,260
2772,1,261
2772,1,262
2772,1,263
2772,1,264
2772,1,265
2772,1,266
2772,1,3
2772,1,4
2772,1,5
2772,1,6
2772,1,7
2772,1,8
2773,1,245
2773,1,246
2773,1,247
2773,1,248
2773,1,249
2773,1,250
2773,1,251
2773,1,252
2773,1,253
2773,1,254
2773,1,255
2773,1,256
2773,1,257
2773,1,258
2773,1,259
2773,1,260
2773,1,261
2773,1,262
2773,1,263
2773,1,264
2773,1,265
2773,1,3
2773,1,4
2773,1,5
2773,1,6
2773,1,7
2774,1,245
2774,1,246
2774,1,247
2774,1,248
2774,1,249
2774,1,250
2774,1,251
2774,1,252
2774,1,253
2774,1,254
2774,1,255
2774,1,256
2774,1,257
2774,1,258
2774,1,259
2774,1,260
2774,1,261
2774,1,262
2774,1,263
2774,1,264
2774,1,3
2774,1,4
2774,1,5
2774,1,6
2775,1,245
2775,1,246
2775,1,247
2775,1,248
2775,1,249
2775,1,250
2775,1,251
2775,1,252
2775,1,253
2775,1,254
2775,1,255
2775,1,256
2775,1,257
2775,1,258
2775,1,259
2775,1,260
2775,1,261
2775,1,262
2775,1,263
2775,1,3
2775,1,4
2775,1,5
2776,1,245
2776,1,246
2776,1,247
2776,1,248
2776,1,249
2776,1,250
2776,1,251
2776,1,252
2776,1,253
2776,1,254
2776,1,255
2776,1,256
2776,1,257
2776,1,258
2776,1,259
2776,1,260
2776,1,261
2776,1,262
2776,1,3
2776,1,4
2777,1,245
2777,1,246
2777,1,247
2777,1,248
2777,1,249
2777,1,250
2777,1,251
2777,1,252
2777,1,253
2777,1,254
2777,1,255
2777,1,256
2777,1,257
2777,1,258
2777,1,259
2777,1,260
2777,1,261
2777,1,3
2778,1,245
2778,1,246
2778,1,247
2778,1,248
2778,1,249
2778,1,250
2778,1,251
2778,1,252
2778,1,253
2778,1,254
2778,1,255
2778,1,256
2778,1,257
2778,1,258
2778,1,259
2778,1,260
2779,1,245
2779,1,246
2779,1,247
2779,1,248
2779,1,249
2779,1,250
2779,1,251
2779,1,252
2779,1,253
2779,1,254
2779,1,255
2779,1,256
2779,1,257
2779,1,258
2779,1,259
2780,1,245
2780,1,246
2780,1,247
2780,1,248
2780,1,249
2780,1,250
2780,1,251
2780,1,252
2780,1,253
2780,1,254
2780,1,255
2780,1,256
2780,1,257
2780,1,258
2781,1,245
2781,1,246
2781,1,247
2781,1,248
2781,1,249
2781,1,250
2781,1,251
2781,1,252
2781,1,253
2781,1,254
2781,1,255
2781,1,256
2781,1,257
2782,1,245
2782,1,246
2782,1,247
2782,1,248
2782,1,249
2782,1,250
2782,1,251
2782,1,252
2782,1,253
2782,1,254
2782,1,255
2782,1,256
2783,1,245
2783,1,246
2783,1,247
2783,1,248
2783,1,249
2783,1,250
2783,1,251
2783,1,252
2783,1,253
2783,1,254
2783,1,255
2784,1,245
2784,1,246
2784,1,247
2784,1,248
2784,1,249
2784,1,250
2784,1,251
2784,1,252
2784,1,253
2784,1,254
2785,1,245
2785,1,246
2785,1,247
2785,1,248
2785,1,249
2785,1,250
2785,1,251
2785,1,252
2785,1,253
2786,1,245
2786,1,246
2786,1,247
2786,1,248
2786,1,249
2786,1,250
2786,1,251
2786,1,252
2787,1,245
2787,1,246
2787,1,247
2787,1,248
2787,1,249
2787,1,250
2787,1,251
2788,1,245
2788,1,246
2788,1,247
2788,1,248
2788,1,249
2788,1,250
2789,1,245
2789,1,246
2789,1,247
2789,1,248
2789,1,249
2790,1,245
2790,1,246
2790,1,247
2790,1,248
2791,1,245
2791,1,246
2791,1,247
2792,1,245
2792,1,246
2793,1,10
2793,1,11
2793,1,12
2793,1,13
2793,1,14
2793,1,15
2793,1,16
2793,1,1684
2793,1,17
2793,1,178
2793,1,18
2793,1,19
2793,1,20
2793,1,21
2793,1,22
2793,1,23
2793,1,245
2793,1,246
2793,1,247
2793,1,248
2793,1,249
2793,1,250
2793,1,251
2793,1,252
2793,1,253
2793,1,254
2793,1,255
2793,1,256
2793,1,257
2793,1,258
2793,1,259
2793,1,260
2793,1,261
2793,1,262
2793,1,263
2793,1,264
2793,1,265
2793,1,266
2793,1,267
2793,1,268
2793,1,269
2793,1,270
2793,1,271
2793,1,272
2793,1,2723
2793,1,273
2793,1,274
2793,1,275
2793,1,276
2793,1,277
2793,1,278
2793,1,279
2793,1,280
2793,1,281
2793,1,3
2793,1,4
2793,1,5
2793,1,6
2793,1,7
2793,1,8
2793,1,9
2794,1,1684
2794,1,178
2795,1,10
2795,1,11
2795,1,12
2795,1,13
2795,1,14
2795,1,15
2795,1,16
2795,1,1684
2795,1,1685
2795,1,17
2795,1,178
2795,1,179
2795,1,18
2795,1,19
2795,1,20
2795,1,21
2795,1,22
2795,1,23
2795,1,24
2795,1,245
2795,1,246
2795,1,247
2795,1,248
2795,1,249
2795,1,250
2795,1,251
2795,1,252
2795,1,253
2795,1,254
2795,1,255
2795,1,256
2795,1,257
2795,1,258
2795,1,259
2795,1,260
2795,1,261
2795,1,262
2795,1,263
2795,1,264
2795,1,265
2795,1,266
2795,1,267
2795,1,268
2795,1,269
2795,1,270
2795,1,271
2795,1,272
2795,1,2723
2795,1,2724
2795,1,273
2795,1,274
2795,1,275
2795,1,276
2795,1,277
2795,1,278
2795,1,279
2795,1,280
2795,1,281
2795,1,282
2795,1,3
2795,1,4
2795,1,5
2795,1,6
2795,1,7
2795,1,8
2795,1,9
2796,1,1685
2796,1,179
2797,1,10
2797,1,11
2797,1,12
2797,1,13
2797,1,14
2797,1,15
2797,1,16
2797,1,1684
2797,1,1685
2797,1,1686
2797,1,17
2797,1,178
2797,1,179
2797,1,18
2797,1,180
2797,1,19
2797,1,20
2797,1,21
2797,1,22
2797,1,23
2797,1,24
2797,1,245
2797,1,246
2797,1,247
2797,1,248
2797,1,249
2797,1,25
2797,1,250
2797,1,251
2797,1,252
2797,1,253
2797,1,254
2797,1,255
2797,1,256
2797,1,257
2797,1,258
2797,1,259
2797,1,260
2797,1,261
2797,1,262
2797,1,263
2797,1,264
2797,1,265
2797,1,266
2797,1,267
2797,1,268
2797,1,269
2797,1,270
2797,1,271
2797,1,272
2797,1,2723
2797,1,2724
2797,1,2725
2797,1,273
2797,1,274
2797,1,275
2797,1,276
2797,1,277
2797,1,278
2797,1,279
2797,1,280
2797,1,281
2797,1,282
2797,1,283
2797,1,3
2797,1,4
2797,1,5
2797,1,6
2797,1,7
2797,1,8
2797,1,9
2798,1,1686
2798,1,180
2799,1,10
2799,1,11
2799,1,12
2799,1,13
2799,1,14
2799,1,15
2799,1,16
2799,1,1684
2799,1,1685
2799,1,1686
2799,1,1687
2799,1,17
2799,1,178
2799,1,179
2799,1,18
2799,1,180
2799,1,181
2799,1,19
2799,1,20
2799,1,21
2799,1,22
2799,1,23
2799,1,24
2799,1,245
2799,1,246
2799,1,247
2799,1,248
2799,1,249
2799,1,25
2799,1,250
2799,1,251
2799,1,252
2799,1,253
2799,1,254
2799,1,255
2799,1,256
2799,1,257
2799,1,258
2799,1,259
2799,1,26
2799,1,260
2799,1,261
2799,1,262
2799,1,263
2799,1,264
2799,1,265
2799,1,266
2799,1,267
2799,1,268
2799,1,269
2799,1,270
2799,1,271
2799,1,272
2799,1,2723
2799,1,2724
2799,1,2725
2799,1,2726
2799,1,273
2799,1,274
2799,1,275
2799,1,276
2799,1,277
2799,1,278
2799,1,279
2799,1,280
2799,1,281
2799,1,282
2799,1,283
2799,1,284
2799,1,3
2799,1,4
2799,1,5
2799,1,6
2799,1,7
2799,1,8
2799,1,9
2800,1,1687
2800,1,181
2801,1,10
2801,1,11
2801,1,12
2801,1,13
2801,1,14
2801,1,15
2801,1,16
2801,1,1684
2801,1,1685
2801,1,1686
2801,1,1687
2801,1,1688
2801,1,17
2801,1,178
2801,1,179
2801,1,18
2801,1,180
2801,1,181
2801,1,182
2801,1,19
2801,1,20
2801,1,21
2801,1,22
2801,1,23
2801,1,24
2801,1,245
2801,1,246
2801,1,247
2801,1,248
2801,1,249
2801,1,25
2801,1,250
2801,1,251
2801,1,252
2801,1,253
2801,1,254
2801,1,255
2801,1,256
2801,1,257
2801,1,258
2801,1,259
2801,1,26
2801,1,260
2801,1,261
2801,1,262
2801,1,263
2801,1,264
2801,1,265
2801,1,266
2801,1,267
2801,1,268
2801,1,269
2801,1,27
2801,1,270
2801,1,271
2801,1,272
2801,1,2723
2801,1,2724
2801,1,2725
2801,1,2726
2801,1,2727
2801,1,273
2801,1,274
2801,1,275
2801,1,276
2801,1,277
2801,1,278
2801,1,279
2801,1,280
2801,1,281
2801,1,282
2801,1,283
2801,1,284
2801,1,285
2801,1,3
2801,1,4
2801,1,5
2801,1,6
2801,1,7
2801,1,8
2801,1,9
2802,1,1688
2802,1,182
2803,1,10
2803,1,11
2803,1,12
2803,1,13
2803,1,14
2803,1,15
2803,1,16
2803,1,1684
2803,1,1685
2803,1,1686
2803,1,1687
2803,1,1688
2803,1,1689
2803,1,17
2803,1,1711
2803,1,178
2803,1,179
2803,1,18
2803,1,180
2803,1,181
2803,1,182
2803,1,183
2803,1,19
2803,1,20
2803,1,21
2803,1,22
2803,1,23
2803,1,24
2803,1,245
2803,1,246
2803,1,247
2803,1,248
2803,1,249
2803,1,25
2803,1,250
2803,1,251
2803,1,252
2803,1,253
2803,1,254
2803,1,255
2803,1,256
2803,1,257
2803,1,258
2803,1,259
2803,1,26
2803,1,260
2803,1,261
2803,1,262
2803,1,263
2803,1,264
2803,1,265
2803,1,266
2803,1,267
2803,1,268
2803,1,269
2803,1,27
2803,1,270
2803,1,271
2803,1,272
2803,1,2723
2803,1,2724
2803,1,2725
2803,1,2726
2803,1,2727
2803,1,2728
2803,1,273
2803,1,274
2803,1,275
2803,1,276
2803,1,277
2803,1,278
2803,1,279
2803,1,28
2803,1,280
2803,1,281
2803,1,282
2803,1,283
2803,1,284
2803,1,285
2803,1,286
2803,1,3
2803,1,4
2803,1,5
2803,1,6
2803,1,7
2803,1,8
2803,1,9
2804,1,1689
2804,1,183
2805,1,10
2805,1,11
2805,1,12
2805,1,13
2805,1,14
2805,1,15
2805,1,16
2805,1,1684
2805,1,1685
2805,1,1686
2805,1,1687
